Customer_id,Account Number,Age,Date of Birth,Sex,Occupation,City,Bank Deposit,Saving Accounts,Full name,City id,Account_Open_Date,Account Type,Account officer,Opening Balance,Transaction_id,Transaction type,Transaction Medium,Date_of_transaction,Amount,Bank Loans,Transaction Hour,Age_class
NZ20615,354450304,20,2002-05-25 00:00:00,Male,Executive_Management,Delta,65074.83,47173.12,William Hernandez,Abu-HR001,1976-05-25,Current,Frank Brown,85048.46,CW001,Cash Withdrawal,ATM,2022-04-08,13002.66,0,18.0,Young Adult
NZ27469,354583177,45,1977-05-24 18:00:00,Female,Healthcare,Kano,3085020.89,1371926.94,Harold Marshall,Enu-HR001,1955-05-24,Corporate,Paul Holmes,370515.16,OP001,Online Payment,Card,2021-12-26,29312.54,0,12.0,Adult
NZ96115,355200717,19,2003-05-25 06:00:00,Female,Engineering,Kaduna,61914.64,19924.53,Kevin Green,Kwa-HR001,1998-05-24,Corporate,Phillip Peters,37278.93,MT001,Money Transfer,Mobile,2022-01-20,13131.9,0,12.0,Teen
NZ33193,355683346,33,1989-05-24 18:00:00,Male,Science_And_Research,Anambra,175922.72,90704.56,Andrea Anderson,Del-HR001,2013-05-25,Domiciliary,Todd Roberts,80157.37,OP001,Online Payment,Mobile,2022-01-18,21503.24,0,6.0,Adult
NZ88769,356089885,75,1947-05-25 06:00:00,Male,Executive_Management,Abuja,274935.74,163641.75,Kathleen Bradley,Abu-HR001,2012-05-25,Savings,Ernest Rivera,135470.95,MT001,Money Transfer,ATM,2021-02-12,24159.8,0,0.0,Old
NZ43915,359280637,19,2003-05-25 06:00:00,Female,Marketing_Sales_Customer,Abuja,1532568.0,951687.35,Ryan Carr,Pla-HR001,1974-05-24,Corporate,Victor Ramos,72740.57,MD001,Money Deposit,ATM,2022-04-06,44633.4,0,12.0,Teen
NZ47522,359412416,65,1957-05-24 18:00:00,Female,Writing_Content,Delta,950183.96,270691.94,Phillip Ramirez,Osu-HR001,1966-05-24,Corporate,Jason Duncan,156545.51,OP001,Online Payment,Mobile,2021-03-08,39368.0,0,12.0,Senior
NZ87824,362534601,82,1940-05-24 12:00:00,Female,Engineering,Kaduna,1489199.09,285013.14,Carlos Lopez,Cro-HR001,1958-05-24,Corporate,Stephen Payne,159264.12,MT001,Money Transfer,ATM,2021-12-26,21781.76,0,6.0,Old
NZ94518,363597849,34,1988-05-24 12:00:00,Male,Information_Technology_And_Software,Abuja,590851.32,86607.37,Kevin Schmidt,Enu-HR001,1990-05-24,Savings,Paul Larson,61674.8,MD001,Money Deposit,Bank,2021-08-06,40720.32,0,18.0,Adult
NZ30713,363716149,84,1938-05-25 00:00:00,Male,Legal,Osun,41045.71,53435.43,Sara Phillips,Abi-HR001,2006-05-24,Corporate,Roy Rice,242622.35,OP001,Online Payment,Mobile,2021-08-27,22147.4,0,0.0,Old
NZ35560,363781303,30,1992-05-24 12:00:00,Female,Education,Enugu,474980.57,94996.11,Timothy Myers,Ogu-HR001,1980-05-25,Corporate,Joe Hanson,103961.09,CW001,Cash Withdrawal,ATM,2022-03-12,20240.92,0,0.0,Adult
NZ56629,364056266,41,1981-05-24 18:00:00,Male,HR_Admin,Osun,508649.83,354622.06,Kathryn Campbell,Ada-HR001,1976-05-25,Current,Shawn Long,102321.97,LP001,Loan Payment,AFT,2022-01-31,8179.91,3496661548,12.0,Adult
NZ84870,365392432,57,1965-05-24 18:00:00,Male,Accounting_And_Finance,Imo,188987.85,66145.75,Christopher Gonzales,Ogu-HR001,1955-05-24,Savings,Jesse Evans,130641.07,CH001,Checks,Bank,2022-04-27,27325.54,0,18.0,Adult
NZ78532,366358420,24,1998-05-25 00:00:00,Female,Marketing_Sales_Customer,Edo,2261814.33,431974.68,Eric Thompson,Oyo-HR001,2017-05-25,Joint,Douglas Tucker,118326.96,MD001,Money Deposit,Bank,2021-01-31,6028.2,0,6.0,Young Adult
NZ73140,368129271,57,1965-05-24 18:00:00,Female,Accounting_And_Finance,Ogun,591197.27,132236.92,Douglas Russell,Osu-HR001,1979-05-24,Domiciliary,Gregory Simmons,31880.31,MD001,Money Deposit,Bank,2021-04-08,15558.5,0,18.0,Adult
NZ26575,368729411,81,1941-05-24 18:00:00,Male,Information_Technology_And_Software,Adamawa,976955.69,270976.66,John Flores,Imo-HR001,1969-05-25,Current,Joshua Bennett,91094.4,OP001,Online Payment,Mobile,2022-02-08,63260.8,0,0.0,Old
NZ96715,369259451,75,1947-05-25 06:00:00,Male,Accounting_And_Finance,Lagos,952781.82,313458.83,Brandon Morrison,Bay-HR001,1960-05-25,Savings,Shawn Wallace,512987.8,OP001,Online Payment,Card,2021-12-21,61515.78,0,12.0,Old
NZ37853,369513925,17,2005-05-24 18:00:00,Female,Engineering,Osun,184556.23,86162.01,Brian Stevens,Osu-HR001,1984-05-25,Savings,Gregory Simmons,140967.36,CW001,Cash Withdrawal,ATM,2021-05-02,52781.6,0,6.0,Teen
NZ15735,372447587,46,1976-05-24 12:00:00,Male,Accounting_And_Finance,Imo,1005529.08,279034.32,John Moreno,Osu-HR001,1963-05-24,Corporate,Gregory Simmons,92225.58,CW001,Cash Withdrawal,ATM,2021-05-21,12780.3,0,0.0,Adult
NZ12704,373928798,56,1966-05-25 00:00:00,Male,Engineering,Imo,283788.24,87837.35,Peter Chapman,Ada-HR001,1962-05-24,Domiciliary,Shawn Long,45810.98,MT001,Money Transfer,Bank,2021-03-15,18919.41,0,6.0,Adult
NZ98856,375593872,59,1963-05-25 06:00:00,Female,Education,Lagos,1199695.67,339262.78,Benjamin Pierce,Ben-HR001,2008-05-25,Domiciliary,Roger Alexander,88492.45,MT001,Money Transfer,Bank,2021-06-27,32749.86,0,0.0,Adult
NZ19422,375689300,24,1998-05-25 00:00:00,Female,Healthcare,Lagos,425839.2,177507.71,Stephen Allen,Del-HR001,2005-05-25,Domiciliary,Todd Roberts,334843.23,CW001,Cash Withdrawal,ATM,2022-04-08,68760.51,0,12.0,Young Adult
NZ78342,377778135,77,1945-05-24 18:00:00,Male,Information_Technology_And_Software,Kaduna,303143.84,107399.53,Roy Hughes,Kad-HR001,1967-05-24,Joint,Jeremy Vasquez,123522.7,MD001,Money Deposit,Bank,2021-01-27,28552.79,0,0.0,Old
NZ38662,378208954,43,1979-05-25 06:00:00,Female,Writing_Content,Osun,71187.94,56978.82,Shirley Chavez,Lag-HR001,1986-05-24,Savings,Benjamin Kim,85339.62,CW001,Cash Withdrawal,ATM,2021-02-21,14677.02,0,0.0,Adult
NZ95041,379935005,46,1976-05-24 12:00:00,Female,Executive_Management,Osun,1084092.57,423069.4,Sarah Harper,Bay-HR001,1966-05-24,Joint,Shawn Wallace,190245.77,MT001,Money Transfer,Internet Banking,2022-01-24,38707.3,0,6.0,Adult
NZ16052,379943259,35,1987-05-25 06:00:00,Female,Accounting_And_Finance,Lagos,231379.48,46854.34,Kimberly Ortiz,Oyo-HR001,1957-05-25,Current,Douglas Tucker,32073.35,MT001,Money Transfer,Mobile,2021-07-03,2678.24,0,18.0,Adult
NZ60956,380427813,74,1948-05-24 12:00:00,Female,Accounting_And_Finance,Bayelsa,3144472.59,1277139.63,Michael Bishop,Oyo-HR001,2001-05-25,Savings,Anthony Simpson,67597.38,MD001,Money Deposit,Bank,2021-04-02,8531.12,0,6.0,Senior
NZ29216,380741591,47,1975-05-25 06:00:00,Male,Healthcare,Osun,1282034.49,572699.43,Willie Wagner,Oyo-HR001,1987-05-24,Corporate,Anthony Simpson,243019.98,OP001,Online Payment,Card,2021-03-19,47511.36,0,6.0,Adult
NZ29999,380865340,36,1986-05-25 00:00:00,Female,Healthcare,Lagos,505423.79,292471.9,Kimberly Frazier,Del-HR001,2021-05-25,Corporate,Todd Roberts,141689.81,OP001,Online Payment,Card,2021-08-20,47517.47,0,18.0,Adult
NZ44607,381009187,62,1960-05-24 12:00:00,Female,Engineering,Oyo,2500209.69,755271.68,Richard Moore,Lag-HR001,2020-05-25,Fixed Deposit,Benjamin Kim,352563.23,CH001,Checks,Informal Services,2021-06-25,71463.06,0,6.0,Adult
NZ73492,381042871,17,2005-05-24 18:00:00,Male,Office_Clerical,Bayelsa,1667275.46,612547.61,Eugene Jordan,Lag-HR001,1959-05-24,Savings,Patrick Graham,397666.92,CW001,Cash Withdrawal,ATM,2021-05-28,41829.06,0,0.0,Teen
NZ50159,381842320,27,1995-05-25 06:00:00,Male,Healthcare,Lagos,665597.44,143633.38,Terry Carpenter,Lag-HR001,1989-05-25,Savings,Nicholas Cunningham,250467.77,CW001,Cash Withdrawal,ATM,2021-07-26,12166.56,0,18.0,Young Adult
NZ69076,383229683,21,2001-05-24 18:00:00,Female,Executive_Management,Ogun,39450.13,13352.35,Frances Gilbert,Abu-HR001,1973-05-25,Savings,Anthony Torres,52826.78,MT001,Money Transfer,Mobile,2021-09-18,26160.46,0,0.0,Young Adult
NZ82060,385409761,54,1968-05-24 12:00:00,Male,Accounting_And_Finance,Lagos,194915.48,99759.15,Theresa Woods,Abu-HR001,1971-05-24,Corporate,Anthony Torres,355416.37,CW001,Cash Withdrawal,ATM,2021-02-16,8648.8,0,12.0,Adult
NZ76462,386649200,21,2001-05-24 18:00:00,Male,Science_And_Research,Benue,254470.01,242841.01,Irene Thomas,Bay-HR001,1962-05-24,Joint,Shawn Wallace,171662.0,MT001,Money Transfer,Mobile,2021-07-05,43339.86,0,6.0,Young Adult
NZ99374,386721027,74,1948-05-24 12:00:00,Female,Marketing_Sales_Customer,Osun,117928.08,40485.47,Jesse Wallace,Ben-HR001,2019-05-24,Current,Roger Alexander,362819.62,MT001,Money Transfer,Internet Banking,2021-05-10,10241.25,0,0.0,Senior
NZ91194,387908126,85,1937-05-24 18:00:00,Female,Marketing_Sales_Customer,Anambra,93106.15,32480.31,Heather Myers,Kog-HR001,1998-05-24,Current,Shawn Cook,190491.93,LP001,Loan Payment,Mobile,2021-09-25,23924.88,13665945168,18.0,Old
NZ94102,388129904,42,1980-05-24 12:00:00,Female,Information_Technology_And_Software,Anambra,729015.73,190842.34,Louis Weaver,Lag-HR001,2004-05-25,Current,Carl Nguyen,226527.0,CH001,Checks,Bank,2021-06-18,38478.0,0,0.0,Adult
NZ17499,391021354,51,1971-05-25 06:00:00,Female,HR_Admin,Kwara,540636.92,429863.86,Betty Fisher,Kan-HR001,1972-05-25,Domiciliary,Bruce Butler,130640.72,MT001,Money Transfer,Mobile,2021-03-26,38007.6,0,12.0,Adult
NZ30719,391831896,78,1944-05-24 12:00:00,Male,Science_And_Research,Oyo,998011.9,136672.19,Richard Wilson,Abu-HR001,1989-05-25,Current,Frank Brown,253476.23,LP001,Loan Payment,AFT,2021-05-24,15105.86,140675535,12.0,Old
NZ43909,392257730,79,1943-05-25 06:00:00,Female,Healthcare,Lagos,140280.05,109748.51,Timothy Cook,Lag-HR001,2008-05-25,Domiciliary,Patrick Graham,59176.32,LP001,Loan Payment,AFT,2021-04-26,25111.8,4699422,18.0,Old
NZ80015,392368542,31,1991-05-25 06:00:00,Female,HR_Admin,Abia,816992.11,348296.64,George Roberts,Oyo-HR001,1998-05-24,Domiciliary,Douglas Tucker,272202.64,OP001,Online Payment,Card,2021-07-22,21930.35,0,12.0,Adult
NZ55096,394386302,41,1981-05-24 18:00:00,Female,Engineering,Ogun,117015.78,23554.14,Justin Romero,Lag-HR001,1977-05-25,Fixed Deposit,Carl Nguyen,178742.31,MT001,Money Transfer,ATM,2022-01-18,18878.86,0,18.0,Adult
NZ25041,394538360,19,2003-05-25 06:00:00,Male,Healthcare,Adamawa,147698.37,61895.92,Brian Richardson,Riv-HR001,1981-05-25,Savings,Mark Montgomery,245836.28,MT001,Money Transfer,Internet Banking,2021-04-16,30283.0,0,12.0,Teen
NZ93185,395255433,65,1957-05-24 18:00:00,Male,Information_Technology_And_Software,Oyo,582515.43,113076.52,Douglas Gilbert,Abu-HR001,2002-05-24,Domiciliary,Anthony Torres,62546.72,CH001,Checks,Informal Services,2021-01-05,27911.1,0,18.0,Senior
NZ26448,395405823,28,1994-05-25 00:00:00,Male,Engineering,Abuja,842029.37,290414.21,Douglas Freeman,Ana-HR001,1981-05-25,Savings,Bruce Porter,307710.01,MD001,Money Deposit,Bank,2021-02-18,38676.36,0,6.0,Young Adult
NZ27629,395746493,37,1985-05-24 18:00:00,Female,Healthcare,Delta,1204591.47,622445.26,Phillip Gordon,Lag-HR001,2019-05-24,Corporate,Benjamin Kim,123963.05,MT001,Money Transfer,Internet Banking,2021-03-16,43109.22,0,12.0,Adult
NZ88518,395904523,23,1999-05-25 06:00:00,Male,Marketing_Sales_Customer,Plateau,0.0,0.0,Patrick Perez,Abi-HR001,1967-05-24,Domiciliary,Roy Rice,102181.31,OP001,Online Payment,Mobile,2021-02-03,17165.72,0,12.0,Young Adult
NZ78041,396197673,31,1991-05-25 06:00:00,Female,Executive_Management,Kano,252327.87,133397.33,Dennis Chapman,Cro-HR001,1964-05-25,Domiciliary,Stephen Payne,26996.11,CW001,Cash Withdrawal,POS,2021-07-14,8835.5,0,18.0,Adult
NZ46745,396766385,81,1941-05-24 18:00:00,Male,Education,Abuja,76925.99,21923.91,Jonathan Morris,Abu-HR001,1986-05-24,Savings,Frank Brown,67206.48,CH001,Checks,Bank,2021-01-14,11070.02,0,0.0,Old
NZ42604,397374898,49,1973-05-24 18:00:00,Female,Education,Oyo,1298008.53,228166.94,Justin Johnson,Ogu-HR001,1967-05-24,Savings,Joe Hanson,73990.2,MD001,Money Deposit,Bank,2021-10-12,26321.46,0,6.0,Adult
NZ68422,399333778,58,1964-05-24 12:00:00,Female,Executive_Management,Enugu,3863355.5,1385917.65,Harry Burns,Oyo-HR001,1973-05-25,Domiciliary,Anthony Simpson,75751.94,OP001,Online Payment,Mobile,2022-01-18,25677.08,0,6.0,Adult
NZ46880,399350201,52,1970-05-25 00:00:00,Male,Engineering,Imo,158143.36,39745.3,Billy Wright,Oyo-HR001,1969-05-25,Domiciliary,Douglas Tucker,204271.89,OP001,Online Payment,Mobile,2021-05-02,44020.04,0,0.0,Adult
NZ65466,399705834,20,2002-05-25 00:00:00,Female,Science_And_Research,Kaduna,126186.06,24976.14,Todd Weaver,Enu-HR001,1964-05-25,Current,Paul Larson,87229.38,CW001,Cash Withdrawal,Bank,2021-03-26,9115.5,0,12.0,Young Adult
NZ88782,400089203,40,1982-05-25 00:00:00,Female,Healthcare,Benue,381602.53,193079.49,Joshua Robertson,Oyo-HR001,1986-05-24,Savings,Douglas Tucker,338592.73,MT001,Money Transfer,Bank,2022-04-28,38743.36,0,6.0,Adult
NZ89653,400502948,27,1995-05-25 06:00:00,Male,HR_Admin,Sokoto,201402.85,15435.38,Russell Fowler,Lag-HR001,2015-05-24,Fixed Deposit,Patrick Graham,21380.4,CH001,Checks,Informal Services,2021-09-21,24069.96,0,0.0,Young Adult
NZ44868,401834483,28,1994-05-25 00:00:00,Male,Information_Technology_And_Software,Abia,785365.13,263127.3,Keith Gordon,Del-HR001,1964-05-25,Corporate,Todd Roberts,182832.96,CW001,Cash Withdrawal,Bank,2021-01-18,20587.84,0,18.0,Young Adult
NZ31565,401915086,42,1980-05-24 12:00:00,Female,Legal,Osun,227109.69,48093.82,Janet Hill,Lag-HR001,1962-05-24,Fixed Deposit,Dennis Ruiz,240104.65,OP001,Online Payment,Internet Banking,2021-09-13,39235.47,0,0.0,Adult
NZ57973,403033646,42,1998-12-23 00:00:00,Female,Education,Imo,314739.72,477754.82,TOBILOBA J,Ana-HR001,2020-05-25,Domiciliary,Joshua Little,165420.58,MD001,Money Deposit,Bank,2021-03-26,12589.42,0,0.0,Adult
NZ42846,404150613,77,1945-05-24 18:00:00,Female,Information_Technology_And_Software,Benue,1052953.51,85225.63,Willie Scott,Kad-HR001,1995-05-24,Current,Jerry Green,26777.4,MT001,Money Transfer,Bank,2022-02-08,2692.98,0,0.0,Old
NZ13753,404799265,60,1962-05-25 00:00:00,Female,HR_Admin,Lagos,36214.18,14355.95,Joe Moore,Ana-HR001,2014-05-24,Savings,Anthony Berry,198366.99,OP001,Online Payment,Mobile,2021-01-11,16319.02,0,6.0,Adult
NZ87812,405009779,74,1948-05-24 12:00:00,Female,Healthcare,Cross River,91304.24,55999.93,Chris Larson,Oyo-HR001,1977-05-25,Corporate,Douglas Tucker,40137.56,CW001,Cash Withdrawal,POS,2021-07-02,22634.5,0,12.0,Senior
NZ38016,406836587,28,1994-05-25 00:00:00,Male,Education,Kogi,975039.79,295077.83,Harry Thomas,Abu-HR001,1992-05-25,Corporate,Ernest Rivera,75703.68,MT001,Money Transfer,Mobile,2021-10-23,30983.2,0,12.0,Young Adult
NZ30232,409183764,78,1944-05-24 12:00:00,Female,Marketing_Sales_Customer,Anambra,54702.29,27114.77,Kathy Murphy,Lag-HR001,2013-05-25,Domiciliary,Dennis Morris,282804.76,CH001,Checks,Informal Services,2021-12-13,49807.36,0,12.0,Old
NZ23534,410094830,56,1966-05-25 00:00:00,Female,Marketing_Sales_Customer,Ogun,1152844.47,366557.49,Douglas Carr,Cro-HR001,1981-05-25,Joint,Stephen Payne,231344.33,MT001,Money Transfer,Mobile,2021-12-03,8031.52,0,18.0,Adult
NZ44531,410565587,44,1978-05-25 00:00:00,Male,Executive_Management,Imo,800525.17,305079.26,Stephanie Grant,Abu-HR001,1981-05-25,Current,Anthony Torres,219866.95,CW001,Cash Withdrawal,ATM,2021-01-12,57893.5,0,0.0,Adult
NZ76758,411531900,57,1965-05-24 18:00:00,Female,Engineering,Ogun,75741.15,87806.59,Carl Kim,Ana-HR001,1977-05-25,Joint,Anthony Berry,183442.48,MD001,Money Deposit,Bank,2021-05-16,42297.04,0,18.0,Adult
NZ76341,413318974,47,1975-05-25 06:00:00,Male,Education,Kaduna,946880.85,231128.4,Bobby Wright,Kad-HR001,1977-05-25,Current,Jeremy Vasquez,79064.7,OP001,Online Payment,Mobile,2021-07-04,40560.0,0,0.0,Adult
NZ97714,414440288,34,1988-05-24 12:00:00,Male,HR_Admin,Delta,365701.59,75225.46,Annie Reyes,Enu-HR001,1982-05-24,Domiciliary,Paul Holmes,86055.55,OP001,Online Payment,Internet Banking,2021-07-17,34408.44,0,0.0,Adult
NZ22908,415090871,40,1982-05-25 00:00:00,Male,HR_Admin,Anambra,444066.54,132289.54,Thomas Dean,Osu-HR001,2020-05-25,Savings,Jason Duncan,120709.62,LP001,Loan Payment,AFT,2021-01-29,33245.03,3556593509,12.0,Adult
NZ93338,416014246,28,1994-05-25 00:00:00,Male,Marketing_Sales_Customer,Adamawa,886831.78,116815.13,Billy Evans,Lag-HR001,1977-05-25,Domiciliary,Carl Nguyen,91056.08,OP001,Online Payment,Mobile,2022-01-25,14258.94,0,0.0,Young Adult
NZ92034,417849788,38,1984-05-24 12:00:00,Male,Accounting_And_Finance,Anambra,206363.6,30129.09,Walter Andrews,Lag-HR001,1979-05-24,Current,Patrick Graham,186049.5,OP001,Online Payment,Mobile,2022-03-11,31473.6,0,0.0,Adult
NZ76632,417867882,32,1990-05-25 00:00:00,Female,Information_Technology_And_Software,Abuja,410883.32,303742.38,Ralph Jacobs,Lag-HR001,2012-05-25,Corporate,Adam Hernandez,253368.19,OP001,Online Payment,Mobile,2021-06-01,8391.75,0,18.0,Adult
NZ24069,418330740,83,1939-05-25 06:00:00,Female,Office_Clerical,Abia,880756.76,550252.79,Tina Medina,Kog-HR001,2023-05-24,Current,Shawn Cook,84832.26,MT001,Money Transfer,Mobile,2021-11-25,17913.58,0,0.0,Old
NZ53757,418929121,70,1952-05-24 12:00:00,Male,Information_Technology_And_Software,Lagos,85130.64,25539.19,Shirley Jenkins,Abu-HR001,1990-05-24,Savings,Anthony Torres,142960.39,MT001,Money Transfer,ATM,2021-10-20,36505.89,0,18.0,Senior
NZ77195,420374851,28,1994-05-25 00:00:00,Male,Information_Technology_And_Software,Anambra,1708745.43,427186.36,Scott Johnson,Imo-HR001,1957-05-25,Domiciliary,Joshua Bennett,175192.75,OP001,Online Payment,Internet Banking,2021-01-09,50740.24,0,6.0,Young Adult
NZ15640,420775631,45,1977-05-24 18:00:00,Male,Writing_Content,Imo,1193658.09,226244.12,Steve Dean,Lag-HR001,2020-05-25,Domiciliary,Nicholas Simmons,98968.44,CW001,Cash Withdrawal,ATM,2021-07-23,16991.7,0,12.0,Adult
NZ53121,420833481,49,1973-05-24 18:00:00,Female,Engineering,Lagos,1608492.25,436215.0,Kenneth Lane,Ana-HR001,1961-05-25,Joint,Joshua Little,147292.91,MT001,Money Transfer,Mobile,2021-11-04,24297.42,0,6.0,Adult
NZ35319,420919990,46,1976-05-24 12:00:00,Female,Accounting_And_Finance,Lagos,148409.63,127049.24,Aaron Simpson,Lag-HR001,2014-05-24,Domiciliary,Nicholas Cunningham,49795.25,MD001,Money Deposit,Bank,2022-04-20,15680.79,0,0.0,Adult
NZ39571,422083653,21,2001-05-24 18:00:00,Male,Writing_Content,Osun,425498.09,145323.96,Steven Wilson,Ana-HR001,2002-05-24,Joint,Anthony Berry,110393.07,MD001,Money Deposit,Bank,2022-01-27,4249.35,0,0.0,Young Adult
NZ33767,422659041,81,1941-05-24 18:00:00,Male,HR_Admin,Imo,252864.88,283297.39,Raymond Murphy,Ogu-HR001,2006-05-24,Joint,Jesse Evans,84116.11,MD001,Money Deposit,ATM,2021-11-22,14898.87,0,18.0,Old
NZ34623,423156618,85,1937-05-24 18:00:00,Male,Engineering,Sokoto,144554.63,43564.41,Dorothy Reyes,Abi-HR001,1977-05-25,Savings,Samuel Fowler,303763.68,MT001,Money Transfer,Internet Banking,2021-11-24,18748.0,0,12.0,Old
NZ59872,424243774,19,2003-05-25 06:00:00,Male,Writing_Content,Abuja,420132.51,140744.39,Juan Rose,Kad-HR001,1988-05-25,Current,Jeremy Vasquez,194269.93,CH001,Checks,Informal Services,2021-03-21,52194.36,0,6.0,Teen
NZ25773,424993985,49,1973-05-24 18:00:00,Male,Engineering,Lagos,964355.02,453725.62,Larry Coleman,Oyo-HR001,2010-05-24,Domiciliary,Anthony Simpson,305273.4,MD001,Money Deposit,Bank,2022-03-26,39626.5,0,12.0,Adult
NZ66908,426810795,49,1973-05-24 18:00:00,Female,Healthcare,Lagos,285173.39,53376.59,Sean Myers,Imo-HR001,1979-05-24,Current,Jonathan Hawkins,265427.26,MT001,Money Transfer,Internet Banking,2022-02-27,26190.96,0,12.0,Adult
NZ40785,427118890,80,1942-05-25 00:00:00,Female,Engineering,Oyo,1230159.33,447715.97,Ruth Reyes,Del-HR001,1962-05-24,Domiciliary,Steve Diaz,65125.8,MT001,Money Transfer,Bank,2021-08-16,31077.8,0,0.0,Old
NZ40198,428368106,51,1971-05-25 06:00:00,Female,Engineering,Lagos,1157818.61,263725.35,Richard Moore,Kog-HR001,1962-05-24,Domiciliary,Shawn Cook,246615.84,LP001,Loan Payment,AFT,2022-03-06,35332.0,62218188,18.0,Adult
NZ55295,429876463,82,1940-05-24 12:00:00,Female,Executive_Management,Osun,44965.24,18599.97,Cheryl Long,Ana-HR001,2011-05-24,Domiciliary,Joshua Little,273943.45,MT001,Money Transfer,Mobile,2021-01-15,31529.82,0,18.0,Old
NZ50412,429910592,32,1990-05-25 00:00:00,Male,Engineering,Lagos,1472296.81,317638.09,Howard Webb,Riv-HR001,1992-05-25,Joint,Mark Montgomery,71822.34,MT001,Money Transfer,Mobile,2021-03-11,2133.82,0,12.0,Adult
NZ23792,429929262,68,1954-05-25 00:00:00,Male,Healthcare,Benue,169559.47,70947.25,Terry Graham,Oyo-HR001,2007-05-24,Corporate,Anthony Simpson,40845.84,CW001,Cash Withdrawal,ATM,2021-06-27,22674.99,0,12.0,Senior
NZ65980,431023279,84,1938-05-25 00:00:00,Male,Healthcare,Enugu,345229.21,75306.78,Jane Freeman,Kad-HR001,2023-05-24,Current,Bobby Burton,115985.62,OP001,Online Payment,Card,2021-07-23,6843.75,0,18.0,Old
NZ35375,431133207,46,1976-05-24 12:00:00,Male,Information_Technology_And_Software,Anambra,1785745.06,1176170.39,Bobby Mitchell,Imo-HR001,1978-05-24,Current,Jonathan Hawkins,231903.49,MT001,Money Transfer,ATM,2022-04-24,7407.72,0,6.0,Adult
NZ35375,431133207,46,1976-05-24 12:00:00,Male,Office_Clerical,Anambra,1785745.06,1176170.39,Bobby Mitchell,Imo-HR001,1978-05-24,Current,Jonathan Hawkins,231903.49,MT001,Money Transfer,ATM,2022-04-24,7407.72,0,6.0,Adult
NZ93906,432055612,79,1943-05-25 06:00:00,Male,Marketing_Sales_Customer,Adamawa,1142056.35,216616.26,Clarence Sullivan,Ben-HR001,2000-05-25,Domiciliary,Roger Alexander,304304.44,MD001,Money Deposit,ATM,2022-03-31,4215.0,0,12.0,Old
NZ67420,434049617,61,1961-05-24 18:00:00,Female,Engineering,Abuja,1713018.72,382273.65,Joshua Meyer,Abu-HR001,2013-05-25,Corporate,Ernest Rivera,67009.96,CW001,Cash Withdrawal,ATM,2021-10-18,44738.49,0,12.0,Adult
NZ80666,435481821,55,1967-05-25 06:00:00,Female,Education,Enugu,82808.38,55338.84,Kenneth Simmons,Cro-HR001,2013-05-25,Current,Stephen Payne,156845.16,MD001,Money Deposit,Bank,2021-07-05,50036.27,0,18.0,Adult
NZ15988,435998583,17,2005-05-24 18:00:00,Male,Healthcare,River,402365.32,110056.81,Russell Ortiz,Ada-HR001,1999-05-24,Joint,Shawn Long,208180.63,CW001,Cash Withdrawal,ATM,2022-01-04,25055.52,0,18.0,Teen
NZ42006,436466634,46,1976-05-24 12:00:00,Male,Science_And_Research,Edo,494708.98,130316.76,Stephen Watkins,Lag-HR001,1999-05-24,Current,Carl Nguyen,29624.93,OP001,Online Payment,Internet Banking,2022-01-11,2992.12,0,6.0,Adult
NZ94273,436529029,21,2001-05-24 18:00:00,Female,Engineering,Lagos,122419.71,77124.42,Jeffrey Collins,Oyo-HR001,1966-05-24,Savings,Donald Reynolds,37600.42,MD001,Money Deposit,ATM,2021-08-17,12698.52,0,12.0,Young Adult
NZ40082,436724092,17,2005-05-24 18:00:00,Female,Legal,Lagos,917484.85,121478.52,Howard Hunter,Kad-HR001,2005-05-25,Domiciliary,Bobby Burton,212764.95,MD001,Money Deposit,Bank,2021-10-04,41923.37,0,12.0,Teen
NZ33470,437676621,74,1948-05-24 12:00:00,Female,Engineering,Enugu,2677607.1,696177.85,Russell Moore,Riv-HR001,1991-05-24,Savings,Mark Montgomery,431338.32,MT001,Money Transfer,Internet Banking,2022-02-16,58321.2,0,0.0,Senior
